Date,ProductID,Zip,Units,Revenue,Cost,Currency
2020-10-01,1002,550000,35,5012426,4009940,VND
2020-10-24,1010,700000,39,6134946,4907956,VND
2020-02-06,1003,550000,29,4295345,3436276,VND
2020-04-16,1009,700000,41,6371219,5096975,VND
2020-10-11,1001,700000,38,5712860,4570288,VND
2020-11-28,1003,100000,42,6385025,5108020,VND
2020-12-22,1010,550000,42,6223795,4979036,VND
2020-07-22,1007,100000,34,4909439,3927551,VND
2020-07-06,1005,700000,43,6261624,5009299,VND
2020-07-09,1004,100000,34,5244157,4195325,VND
2020-12-24,1004,100000,37,5554484,4443587,VND
2020-12-09,1006,700000,29,4559600,3647680,VND
2020-07-26,1003,550000,35,5060057,4048045,VND
2020-07-19,1007,100000,40,5706397,4565117,VND
2020-11-10,1010,700000,43,6760222,5408177,VND
2020-09-20,1010,700000,33,5186111,4148888,VND
2020-07-07,1004,550000,39,6071335,4857068,VND
2020-12-26,1002,700000,30,4279678,3423742,VND
2020-05-20,1002,550000,40,6116589,4893271,VND
2020-10-19,1001,700000,36,5520663,4416530,VND
2020-02-19,1007,100000,30,4335607,3468485,VND
2020-05-19,1006,100000,27,4139187,3311349,VND
2020-02-01,1004,100000,33,5118752,4095001,VND
2020-04-09,1002,550000,36,5339669,4271735,VND
2020-08-14,1009,700000,40,5800359,4640287,VND
2020-12-14,1005,100000,30,4399346,3519476,VND
2020-04-26,1010,550000,28,4100665,3280532,VND
2020-10-10,1005,550000,31,4718236,3774588,VND
2020-11-14,1008,100000,33,5008237,4006589,VND
2020-10-11,1004,700000,36,5330241,4264192,VND
2020-08-04,1005,700000,35,5438950,4351160,VND
2020-12-06,1010,100000,35,5261389,4209111,VND
2020-01-22,1005,700000,45,6956427,5565141,VND
2020-10-14,1006,100000,30,4366981,3493584,VND
2020-08-19,1008,700000,31,4808416,3846732,VND
2020-04-02,1007,550000,36,5658433,4526746,VND
2020-12-26,1003,550000,40,5759902,4607921,VND
2020-11-23,1008,700000,30,4403299,3522639,VND
2020-05-17,1010,550000,37,5620905,4496724,VND
2020-08-05,1009,100000,29,4491812,3593449,VND
2020-11-10,1004,100000,35,5209549,4167639,VND
2020-03-18,1007,550000,37,5405312,4324249,VND
2020-11-21,1005,550000,36,5608772,4487017,VND
2020-10-17,1009,100000,46,6602444,5281955,VND
2020-12-23,1002,550000,39,5860398,4688318,VND
2020-04-26,1006,100000,33,5066302,4053041,VND
2020-10-21,1009,550000,47,7217895,5774316,VND
2020-12-23,1010,100000,34,5037989,4030391,VND
2020-03-04,1009,550000,40,6276340,5021072,VND
2020-04-21,1003,550000,35,5184671,4147736,VND
2020-06-01,1001,550000,36,5193077,4154461,VND
2020-12-22,1004,100000,41,6384039,5107231,VND
2020-07-24,1004,100000,28,4254907,3403925,VND
2020-05-16,1003,550000,37,5652677,4522141,VND
2020-11-05,1007,100000,34,4934720,3947776,VND
2020-11-09,1004,100000,37,5722981,4578384,VND
2020-04-22,1005,700000,32,4643485,3714788,VND
2020-12-06,1010,550000,36,5414415,4331532,VND
2020-09-03,1010,100000,44,6291008,5032806,VND
2020-11-06,1001,550000,31,4661765,3729412,VND
2020-05-09,1008,100000,44,6323630,5058904,VND
2020-05-09,1005,700000,31,4759609,3807687,VND
2020-08-25,1006,700000,38,5556495,4445196,VND
2020-03-16,1010,100000,36,5192579,4154063,VND
2020-10-24,1007,100000,43,6655640,5324512,VND
2020-08-17,1010,100000,38,5452657,4362125,VND
2020-06-03,1010,700000,40,6188670,4950936,VND
2020-07-17,1009,100000,45,6822411,5457928,VND
2020-09-17,1002,550000,25,3794492,3035593,VND
2020-11-26,1003,700000,48,7152253,5721802,VND
2020-06-27,1007,100000,34,5236327,4189061,VND
2020-02-18,1003,700000,30,4523649,3618919,VND
2020-10-01,1009,550000,30,4653198,3722558,VND
2020-08-24,1004,700000,27,4049354,3239483,VND
2020-07-19,1006,700000,42,6132790,4906232,VND
2020-04-18,1005,100000,35,5202939,4162351,VND
2020-10-09,1003,700000,34,5267592,4214073,VND
2020-09-14,1003,550000,41,6267285,5013828,VND
2020-09-02,1001,550000,44,6455467,5164373,VND
2020-02-05,1007,100000,33,4762140,3809712,VND
2020-05-02,1007,100000,30,4632888,3706310,VND
2020-11-24,1007,550000,32,5016509,4013207,VND
2020-11-01,1010,550000,43,6672982,5338385,VND
2020-05-07,1001,700000,28,4293145,3434516,VND
2020-02-08,1007,100000,37,5706513,4565210,VND
2020-03-24,1006,100000,30,4704350,3763480,VND
2020-06-24,1002,550000,26,4028127,3222501,VND
2020-08-24,1010,100000,38,5607041,4485632,VND
2020-09-26,1007,700000,30,4334948,3467958,VND
2020-12-09,1002,100000,33,4869137,3895309,VND
2020-03-03,1004,100000,36,5259427,4207541,VND
2020-07-09,1004,550000,29,4309397,3447517,VND
2020-10-26,1004,100000,37,5377607,4302085,VND
2020-04-13,1006,550000,28,4140972,3312777,VND
2020-12-17,1007,700000,38,5662414,4529931,VND
2020-07-01,1003,700000,48,7175680,5740544,VND
2020-10-20,1010,100000,35,5183483,4146786,VND
2020-04-10,1003,100000,34,4896559,3917247,VND
2020-06-05,1005,100000,38,5455521,4364416,VND
2020-11-12,1009,100000,47,6948363,5558690,VND
2020-08-04,1005,700000,26,3728090,2982472,VND
2020-05-02,1006,550000,31,4607209,3685767,VND
2020-07-17,1007,550000,38,5500285,4400228,VND
2020-11-03,1003,100000,42,6424928,5139942,VND
2020-05-20,1003,700000,35,5203517,4162813,VND
2020-11-17,1008,100000,41,6369715,5095772,VND
2020-12-01,1008,700000,35,5081377,4065101,VND
2020-09-28,1002,700000,38,5416200,4332960,VND
2020-08-20,1001,100000,40,5971128,4776902,VND
2020-04-11,1003,100000,32,4633144,3706515,VND
2020-02-24,1001,550000,43,6243275,4994620,VND
2020-11-09,1008,700000,33,4725151,3780120,VND
2020-07-03,1008,700000,28,4145228,3316182,VND
2020-07-12,1010,100000,30,4467341,3573872,VND
2020-03-20,1005,700000,23,3302515,2642012,VND
2020-05-17,1006,100000,35,5284932,4227945,VND
2020-03-20,1006,550000,33,4721897,3777517,VND
2020-07-08,1006,700000,44,6891440,5513152,VND
2020-06-13,1008,100000,28,4113997,3291197,VND
2020-09-19,1001,550000,35,4993339,3994671,VND
2020-05-07,1002,550000,30,4693295,3754636,VND
2020-10-14,1009,700000,32,4788383,3830706,VND
2020-08-22,1004,550000,42,6396016,5116812,VND
2020-09-08,1006,550000,33,4712944,3770355,VND
2020-10-26,1003,700000,35,5291033,4232826,VND
2020-01-19,1002,100000,26,3738908,2991126,VND
2020-08-20,1004,700000,32,4712787,3770229,VND
2020-01-20,1004,700000,30,4595352,3676281,VND
2020-12-14,1003,100000,40,5945623,4756498,VND
2020-02-09,1003,550000,48,7173529,5738823,VND
2020-03-14,1001,700000,29,4376797,3501437,VND
2020-12-28,1008,550000,30,4398795,3519036,VND
2020-07-27,1007,550000,38,5753480,4602784,VND
2020-12-10,1002,700000,47,7271390,5817112,VND
2020-12-14,1010,550000,21,3063118,2450494,VND
2020-09-19,1010,700000,45,7019448,5615558,VND
2020-12-25,1004,700000,24,3599731,2879784,VND
2020-07-21,1002,100000,32,4737545,3790036,VND
2020-11-08,1009,700000,22,3214319,2571455,VND
2020-11-24,1002,550000,33,4947380,3957904,VND
2020-12-16,1004,100000,37,5406669,4325335,VND
2020-01-22,1003,100000,36,5655821,4524656,VND
2020-11-02,1010,100000,34,4916015,3932812,VND
2020-11-16,1005,100000,37,5718074,4574459,VND
2020-03-18,1006,100000,38,5526596,4421276,VND
2020-06-04,1001,550000,42,6147284,4917827,VND
2020-08-15,1005,700000,39,5818290,4654632,VND
2020-03-27,1001,100000,40,5796175,4636940,VND
2020-12-15,1002,550000,30,4478026,3582420,VND
2020-06-24,1010,700000,37,5760791,4608632,VND
2020-11-26,1006,700000,36,5304741,4243792,VND
2020-06-05,1007,550000,34,4851524,3881219,VND
2020-04-12,1003,100000,41,6424735,5139788,VND
2020-12-22,1008,700000,43,6339254,5071403,VND
2020-05-23,1003,550000,34,5171263,4137010,VND
2020-12-24,1004,700000,32,5027612,4022089,VND
2020-08-21,1004,550000,33,4881565,3905252,VND
2020-06-11,1010,100000,49,7433041,5946432,VND
2020-07-11,1001,100000,36,5665547,4532437,VND
2020-07-11,1007,100000,32,4848103,3878482,VND
2020-01-27,1009,700000,34,4927332,3941865,VND
2020-08-07,1002,700000,36,5502926,4402340,VND
2020-01-24,1001,550000,42,6492358,5193886,VND
2020-08-08,1008,100000,34,5310445,4248356,VND
2020-01-14,1004,100000,40,5780894,4624715,VND
2020-08-20,1002,700000,30,4295693,3436554,VND
2020-10-14,1001,700000,39,5997800,4798240,VND
2020-06-12,1009,100000,34,5336095,4268876,VND
2020-05-11,1004,550000,34,4872546,3898036,VND
2020-06-24,1005,100000,31,4583921,3667136,VND
2020-06-26,1006,700000,44,6433885,5147108,VND
2020-07-26,1009,550000,33,5082105,4065684,VND
2020-11-14,1004,700000,44,6638387,5310709,VND
2020-03-06,1006,100000,34,5081581,4065264,VND
2020-05-15,1008,100000,32,4755825,3804660,VND
2020-12-12,1005,550000,28,4041388,3233110,VND
2020-09-23,1010,100000,34,4850910,3880728,VND
2020-11-26,1010,550000,33,4734230,3787384,VND
2020-11-27,1007,550000,33,4941585,3953268,VND
2020-09-01,1007,100000,32,4831743,3865394,VND
2020-12-01,1001,100000,40,6142976,4914380,VND
2020-11-23,1007,100000,34,5061752,4049401,VND
2020-01-02,1001,100000,43,6656848,5325478,VND
2020-01-17,1007,700000,42,6155303,4924242,VND
2020-06-03,1010,100000,39,5814906,4651924,VND
2020-05-06,1003,550000,45,6809736,5447788,VND
2020-07-10,1009,100000,30,4342562,3474049,VND
2020-07-21,1008,700000,35,5191137,4152909,VND
2020-04-12,1009,700000,30,4561095,3648876,VND
2020-05-21,1001,700000,36,5415925,4332740,VND
2020-07-25,1002,700000,32,4673404,3738723,VND
2020-05-11,1006,100000,32,4599997,3679997,VND
2020-11-23,1004,700000,43,6638037,5310429,VND
2020-11-15,1010,100000,35,5344308,4275446,VND
2020-04-21,1006,550000,31,4611898,3689518,VND
2020-12-03,1006,550000,40,5768889,4615111,VND
2020-03-14,1004,550000,38,5940995,4752796,VND
2020-05-10,1004,550000,33,4762611,3810088,VND
2020-12-21,1005,700000,35,5058951,4047160,VND
2020-02-27,1004,100000,25,3823213,3058570,VND
2020-06-17,1001,700000,27,3883385,3106708,VND
2020-04-22,1003,700000,28,4084428,3267542,VND
2020-10-15,1007,550000,27,4178785,3343028,VND
2020-02-25,1006,550000,48,7425643,5940514,VND
2020-03-10,1008,700000,31,4438175,3550540,VND
2020-05-18,1010,550000,26,3706769,2965415,VND
2020-12-10,1008,550000,43,6668751,5335000,VND
2020-07-02,1008,550000,38,5757069,4605655,VND
2020-09-09,1004,550000,31,4567860,3654288,VND
2020-10-12,1002,100000,29,4238004,3390403,VND
2020-09-13,1001,700000,38,5628019,4502415,VND
2020-04-14,1003,100000,28,4277370,3421896,VND
2020-09-26,1002,700000,30,4428421,3542736,VND
2020-08-18,1007,100000,43,6283090,5026472,VND
2020-07-05,1007,700000,43,6337772,5070217,VND
2020-04-24,1006,100000,39,5797619,4638095,VND
2020-01-14,1009,100000,25,3845676,3076540,VND
2020-07-20,1001,700000,31,4596239,3676991,VND
2020-11-01,1003,100000,39,6142370,4913896,VND
2020-10-21,1004,700000,26,3751623,3001298,VND
2020-06-18,1001,100000,33,5023678,4018942,VND
2020-11-17,1002,550000,38,5713019,4570415,VND
2020-06-13,1007,100000,33,4821939,3857551,VND
2020-08-26,1002,100000,39,5913025,4730420,VND
2020-08-11,1002,550000,30,4309616,3447692,VND
2020-06-01,1003,100000,32,4584497,3667597,VND
2020-06-09,1008,100000,40,5744567,4595653,VND
2020-10-03,1002,550000,35,5018328,4014662,VND
2020-10-28,1004,100000,46,7145069,5716055,VND
2020-07-04,1007,550000,28,4345292,3476233,VND
2020-08-05,1004,550000,37,5537030,4429624,VND
2020-01-03,1001,700000,40,5827488,4661990,VND
2020-03-18,1002,100000,34,5161247,4128997,VND
2020-04-05,1009,550000,31,4740638,3792510,VND
2020-12-16,1002,100000,28,4031047,3224837,VND
2020-07-18,1009,700000,41,6199416,4959532,VND
2020-11-06,1008,100000,31,4450253,3560202,VND
2020-04-24,1009,550000,28,4089674,3271739,VND
2020-12-02,1004,550000,39,6127605,4902084,VND
2020-12-22,1009,550000,33,4961195,3968956,VND
2020-11-13,1002,100000,31,4492199,3593759,VND
2020-02-15,1005,700000,32,4649124,3719299,VND
2020-08-08,1008,550000,43,6579660,5263728,VND
2020-01-23,1005,550000,31,4850517,3880413,VND
2020-01-10,1008,550000,37,5349256,4279404,VND
2020-07-10,1008,700000,32,4616442,3693153,VND
2020-03-18,1006,550000,29,4551632,3641305,VND
2020-10-21,1007,100000,42,6279178,5023342,VND
2020-08-19,1001,550000,34,5003047,4002437,VND
2020-06-19,1009,100000,32,4886633,3909306,VND
2020-02-21,1005,100000,38,5901679,4721343,VND
2020-08-26,1009,550000,34,5052746,4042196,VND
2020-05-27,1001,550000,36,5617793,4494234,VND
2020-06-05,1003,100000,38,5476249,4380999,VND
2020-11-25,1003,100000,34,5177736,4142188,VND
2020-11-15,1005,700000,34,4999959,3999967,VND
2020-05-21,1001,100000,35,5447752,4358201,VND
2020-04-08,1004,100000,34,4958268,3966614,VND
2020-12-13,1002,100000,39,5633139,4506511,VND
2020-01-11,1005,550000,37,5488110,4390488,VND
2020-03-05,1008,100000,31,4742566,3794052,VND
2020-05-20,1006,100000,40,5793554,4634843,VND
2020-11-10,1001,550000,31,4781104,3824883,VND
2020-04-24,1005,550000,33,5166172,4132937,VND
2020-10-26,1005,700000,37,5560792,4448633,VND
2020-07-06,1001,700000,33,5047360,4037888,VND
2020-06-14,1009,700000,27,4090370,3272296,VND
2020-12-22,1003,100000,30,4361299,3489039,VND
2020-06-25,1004,700000,38,5813842,4651073,VND
2020-07-19,1006,100000,43,6621887,5297509,VND
2020-05-19,1006,100000,37,5776910,4621528,VND
2020-01-23,1002,550000,34,5091574,4073259,VND
2020-08-03,1010,700000,28,4400349,3520279,VND
2020-11-03,1010,100000,40,5865058,4692046,VND
2020-05-20,1001,700000,46,7197237,5757789,VND
2020-07-09,1004,550000,41,5883693,4706954,VND
2020-11-27,1003,700000,36,5141810,4113448,VND
2020-09-14,1004,100000,28,4109915,3287932,VND
2020-09-21,1007,100000,35,5415407,4332325,VND
2020-09-13,1006,550000,38,5594568,4475654,VND
2020-12-18,1009,550000,22,3304493,2643594,VND
2020-03-04,1006,700000,34,5047638,4038110,VND
2020-05-16,1004,700000,33,4830455,3864364,VND
2020-01-24,1007,700000,35,5237118,4189694,VND
2020-03-27,1007,550000,43,6697381,5357904,VND
2020-01-06,1006,550000,32,4562830,3650264,VND
2020-12-28,1006,550000,31,4668432,3734745,VND
2020-04-21,1004,700000,30,4294326,3435460,VND
2020-10-17,1004,700000,28,4356805,3485444,VND
2020-03-03,1008,700000,34,5347715,4278172,VND
2020-07-15,1002,100000,33,5095462,4076369,VND
2020-09-02,1002,100000,44,6897542,5518033,VND
2020-08-22,1009,100000,41,6070510,4856408,VND
2020-08-01,1001,100000,35,5033157,4026525,VND
2020-07-17,1009,100000,43,6772066,5417652,VND
2020-02-21,1010,550000,34,5180088,4144070,VND
2020-12-13,1007,100000,40,6114272,4891417,VND
2020-04-05,1010,550000,49,7617884,6094307,VND
2020-03-18,1010,550000,39,6068673,4854938,VND
2020-10-19,1004,100000,40,5750421,4600336,VND
2020-05-18,1008,550000,31,4880682,3904545,VND
2020-10-13,1010,100000,38,5954443,4763554,VND
2020-12-12,1004,100000,45,6586200,5268960,VND
2020-03-02,1008,700000,28,4116375,3293100,VND
2020-05-21,1009,100000,29,4511833,3609466,VND
2020-12-02,1006,550000,39,5902848,4722278,VND
2020-12-13,1006,100000,39,5565031,4452024,VND
2020-07-11,1003,550000,29,4385184,3508147,VND
2020-01-19,1002,700000,43,6380943,5104754,VND
2020-03-14,1004,100000,29,4229234,3383387,VND
2020-06-01,1008,700000,37,5407167,4325733,VND
2020-04-26,1002,550000,30,4545113,3636090,VND
2020-11-14,1004,700000,35,5035250,4028200,VND
2020-06-14,1001,550000,24,3427656,2742124,VND
2020-02-22,1004,550000,34,5263712,4210969,VND
2020-05-03,1010,700000,34,4972246,3977796,VND
2020-10-05,1006,100000,39,5894114,4715291,VND
2020-05-17,1007,100000,27,4000639,3200511,VND
2020-01-09,1006,700000,36,5264397,4211517,VND
2020-12-01,1005,550000,43,6568079,5254463,VND
2020-09-24,1009,100000,34,5160793,4128634,VND
2020-06-11,1009,100000,35,5492739,4394191,VND
2020-10-02,1001,700000,36,5190094,4152075,VND
2020-05-26,1003,700000,37,5352063,4281650,VND
2020-07-22,1010,700000,30,4459609,3567687,VND
2020-02-04,1003,700000,37,5381324,4305059,VND
2020-03-01,1003,100000,30,4680649,3744519,VND
2020-10-04,1001,550000,36,5608092,4486473,VND
2020-03-21,1007,550000,34,5025828,4020662,VND
2020-05-04,1009,100000,37,5327451,4261960,VND
2020-03-22,1005,700000,37,5748997,4599197,VND
2020-09-22,1002,700000,46,6923722,5538977,VND
2020-11-02,1004,550000,32,4603495,3682796,VND
2020-12-11,1007,100000,28,4135419,3308335,VND
2020-10-24,1009,700000,35,5036019,4028815,VND
2020-07-28,1003,100000,37,5367746,4294196,VND
2020-05-28,1005,700000,36,5162283,4129826,VND
2020-03-19,1005,550000,36,5534385,4427508,VND
2020-01-13,1009,100000,27,3891756,3113404,VND
2020-03-20,1006,100000,40,5778247,4622597,VND
2020-10-10,1010,700000,28,4280841,3424672,VND
2020-06-10,1010,100000,39,5625521,4500416,VND
2020-08-09,1005,100000,49,7026612,5621289,VND
2020-10-28,1010,550000,36,5450820,4360656,VND
2020-11-10,1008,700000,35,5058026,4046420,VND
2020-10-02,1001,100000,50,7592034,6073627,VND
2020-12-15,1007,100000,31,4735741,3788592,VND
2020-11-17,1005,700000,39,6078804,4863043,VND
2020-11-05,1005,700000,30,4352011,3481608,VND
2020-05-26,1007,700000,32,4632896,3706316,VND
2020-08-03,1005,550000,35,5019661,4015728,VND
2020-11-17,1005,550000,27,3877854,3102283,VND
2020-10-20,1006,100000,39,5755436,4604348,VND
2020-01-25,1010,100000,41,6292031,5033624,VND
2020-11-21,1004,700000,33,5165990,4132792,VND
2020-07-02,1007,700000,37,5503644,4402915,VND
2020-03-16,1010,100000,36,5133877,4107101,VND
2020-11-05,1009,100000,33,4739013,3791210,VND
2020-12-10,1008,100000,24,3651189,2920951,VND
2020-12-28,1001,700000,34,4888129,3910503,VND
2020-08-20,1007,550000,36,5412939,4330351,VND
2020-02-11,1007,550000,33,4973743,3978994,VND
2020-10-14,1002,550000,35,5101229,4080983,VND
2020-10-22,1007,550000,36,5234234,4187387,VND
2020-06-22,1009,700000,24,3581178,2864942,VND
2020-05-15,1007,700000,43,6372731,5098184,VND
2020-01-19,1001,550000,25,3664415,2931532,VND
2020-06-15,1004,700000,26,3785306,3028244,VND
2020-04-01,1005,550000,30,4627844,3702275,VND
2020-12-18,1004,700000,36,5299029,4239223,VND
2020-12-12,1008,550000,32,4938228,3950582,VND
2020-09-13,1005,100000,32,4942464,3953971,VND
2020-06-18,1005,100000,26,3748191,2998552,VND
2020-08-17,1008,100000,31,4626987,3701589,VND
2020-03-27,1005,100000,40,5752047,4601637,VND
2020-05-24,1009,700000,43,6265040,5012032,VND
2020-10-28,1008,700000,32,4704192,3763353,VND
2020-06-11,1007,100000,28,4184574,3347659,VND
2020-12-09,1001,550000,36,5564173,4451338,VND
2020-09-02,1001,550000,24,3538153,2830522,VND
2020-12-26,1010,550000,39,5973593,4778874,VND
2020-10-28,1007,700000,40,6107632,4886105,VND
2020-11-03,1006,100000,34,5208668,4166934,VND
2020-06-09,1003,700000,49,7676881,6141504,VND
2020-03-15,1005,700000,32,4634114,3707291,VND
2020-07-17,1007,100000,27,3881672,3105337,VND
2020-08-25,1003,700000,32,4721358,3777086,VND
2020-05-17,1008,700000,36,5133188,4106550,VND
2020-02-19,1006,700000,59,8871699,7097359,VND
2020-04-23,1005,550000,44,6291745,5033396,VND
2020-09-17,1005,100000,30,4695817,3756653,VND
2020-06-19,1004,700000,35,5504944,4403955,VND
2020-11-05,1006,100000,18,2649901,2119920,VND
2020-12-03,1007,100000,41,6216317,4973053,VND
2020-04-04,1004,700000,46,6777627,5422101,VND
2020-01-01,1008,700000,39,5738751,4591000,VND
2020-10-20,1004,550000,36,5410491,4328392,VND
2020-05-03,1007,100000,36,5419369,4335495,VND
2020-08-13,1004,550000,35,5164432,4131545,VND
2020-07-11,1006,700000,38,5738549,4590839,VND
2020-06-26,1005,100000,29,4350713,3480570,VND
2020-01-09,1003,700000,34,4925164,3940131,VND
2020-04-26,1009,700000,43,6583288,5266630,VND
2020-09-17,1010,100000,39,5746166,4596932,VND
2020-06-24,1008,550000,28,4110052,3288041,VND
2020-05-07,1004,700000,35,5288060,4230448,VND
2020-11-08,1001,100000,42,6359868,5087894,VND
2020-05-17,1006,550000,28,4039965,3231972,VND
2020-10-26,1005,100000,39,5820941,4656752,VND
2020-12-14,1008,100000,29,4156612,3325289,VND
2020-07-02,1008,100000,32,4797067,3837653,VND
2020-05-19,1005,100000,29,4337346,3469876,VND
2020-04-09,1003,550000,21,3095354,2476283,VND
2020-11-13,1006,100000,34,5231463,4185170,VND
2020-07-16,1005,100000,39,6081521,4865216,VND
2020-02-21,1002,550000,29,4296910,3437528,VND
2020-05-01,1009,700000,39,5969484,4775587,VND
2020-11-26,1010,100000,30,4473100,3578480,VND
2020-01-20,1002,700000,41,6190591,4952472,VND
2020-10-14,1010,550000,38,5756889,4605511,VND
2020-12-08,1010,550000,43,6402433,5121946,VND
2020-09-19,1002,100000,35,5310562,4248449,VND
2020-02-04,1009,550000,40,5731775,4585420,VND
2020-08-17,1002,700000,34,5188595,4150876,VND
2020-08-08,1005,700000,34,4913612,3930889,VND
2020-01-02,1003,550000,29,4559383,3647506,VND
2020-09-09,1010,550000,32,4908685,3926948,VND
2020-12-08,1009,700000,37,5554514,4443611,VND
2020-02-05,1009,550000,33,4765821,3812656,VND
2020-08-15,1001,100000,39,6124385,4899508,VND
2020-05-28,1008,700000,34,5265436,4212348,VND
2020-07-18,1007,100000,29,4384380,3507504,VND
2020-06-24,1008,550000,30,4496060,3596848,VND
2020-11-27,1010,550000,44,6499522,5199617,VND
2020-08-27,1005,100000,36,5500496,4400396,VND
2020-04-16,1004,550000,52,7453455,5962764,VND
2020-12-18,1001,100000,28,4406332,3525065,VND
2020-12-14,1002,100000,44,6605437,5284349,VND
2020-02-27,1005,700000,39,5890824,4712659,VND
2020-04-23,1009,100000,42,6395494,5116395,VND
2020-12-22,1006,700000,24,3431219,2744975,VND
2020-09-23,1007,550000,39,5755199,4604159,VND
2020-08-05,1004,550000,34,5323801,4259040,VND
2020-02-20,1009,550000,41,5978583,4782866,VND
2020-06-25,1005,100000,29,4252183,3401746,VND
2020-01-01,1007,100000,28,4210957,3368765,VND
2020-04-10,1007,700000,38,5888345,4710676,VND
2020-03-10,1001,100000,34,5068717,4054973,VND
2020-05-08,1004,550000,30,4469701,3575760,VND
2020-08-23,1003,100000,33,5088594,4070875,VND
2020-04-16,1009,100000,36,5413016,4330412,VND
2020-07-24,1007,550000,33,4745685,3796548,VND
2020-07-17,1009,550000,32,4679357,3743485,VND
2020-05-26,1010,700000,37,5587242,4469793,VND
2020-09-16,1003,700000,33,4893536,3914828,VND
2020-01-11,1008,700000,34,5284777,4227821,VND
2020-09-08,1008,700000,42,6103782,4883025,VND
2020-12-23,1001,100000,47,7159975,5727980,VND
2020-04-23,1007,100000,36,5187208,4149766,VND
2020-01-09,1004,700000,41,6393557,5114845,VND
2020-11-24,1009,100000,27,3923944,3139155,VND
2020-02-06,1010,550000,41,5863694,4690955,VND
2020-11-08,1002,550000,34,4925388,3940310,VND
2020-03-13,1005,100000,30,4542356,3633884,VND
2020-09-18,1010,550000,38,5929567,4743653,VND
2020-12-01,1009,100000,35,5255416,4204332,VND
2020-10-25,1002,550000,33,4742471,3793976,VND
2020-10-23,1004,700000,38,5465303,4372242,VND
2020-10-19,1005,100000,33,5063038,4050430,VND
2020-05-08,1004,700000,34,5216392,4173113,VND
2020-10-08,1005,550000,37,5370200,4296160,VND
2020-05-23,1008,100000,37,5449247,4359397,VND
2020-07-19,1008,100000,36,5135478,4108382,VND
2020-09-19,1008,100000,24,3685111,2948088,VND
2020-04-15,1001,100000,31,4762264,3809811,VND
2020-07-10,1004,700000,43,6271180,5016944,VND
2020-12-11,1009,550000,25,3707385,2965908,VND
2020-11-08,1010,100000,50,7127314,5701851,VND
2020-10-09,1010,100000,36,5473237,4378589,VND
2020-05-16,1006,550000,31,4770471,3816376,VND
2020-04-07,1004,100000,32,4930901,3944720,VND
2020-10-16,1007,700000,37,5814853,4651882,VND
2020-11-22,1007,100000,33,5178302,4142641,VND
2020-12-04,1007,550000,36,5169165,4135332,VND
2020-03-21,1005,550000,34,5241610,4193288,VND
2020-04-12,1010,100000,38,5501616,4401292,VND
2020-08-23,1010,550000,27,4234699,3387759,VND
2020-12-04,1009,550000,40,6160274,4928219,VND
2020-09-05,1005,700000,43,6322099,5057679,VND
2020-11-01,1005,700000,28,4124110,3299288,VND
2020-11-17,1010,100000,37,5622970,4498376,VND
2020-05-23,1002,700000,27,3967947,3174357,VND
2020-03-17,1001,700000,38,5552866,4442292,VND
2020-07-24,1001,100000,34,4915409,3932327,VND
2020-08-09,1003,100000,24,3738282,2990625,VND
2020-08-06,1006,100000,37,5368445,4294756,VND
2020-07-02,1002,550000,36,5528832,4423065,VND
2020-10-24,1002,700000,42,6559903,5247922,VND
2020-03-20,1004,100000,32,4905280,3924224,VND
2020-10-10,1005,700000,41,6167851,4934280,VND
2020-09-03,1003,700000,36,5470944,4376755,VND
2020-04-09,1005,700000,31,4562676,3650140,VND
2020-01-16,1006,100000,28,4188130,3350504,VND
2020-07-17,1007,550000,32,4795999,3836799,VND
2020-10-22,1007,550000,34,5115344,4092275,VND
2020-08-13,1010,100000,35,5157726,4126180,VND
2020-12-05,1002,700000,28,4016667,3213333,VND
2020-05-09,1004,550000,29,4353644,3482915,VND
2020-03-01,1005,100000,39,5835889,4668711,VND
2020-10-25,1002,100000,37,5633112,4506489,VND
2020-09-14,1009,550000,32,4564722,3651777,VND
2020-10-13,1009,550000,29,4563500,3650800,VND
2020-08-25,1002,550000,34,5252626,4202100,VND
2020-05-23,1001,100000,47,7143064,5714451,VND
2020-04-16,1008,100000,36,5141083,4112866,VND
2020-08-22,1004,550000,35,5181636,4145308,VND
2020-06-16,1007,100000,41,6424920,5139936,VND
2020-12-07,1005,100000,26,3810991,3048792,VND
2020-08-12,1007,550000,40,5792739,4634191,VND
2020-03-24,1001,550000,33,4719093,3775274,VND
2020-10-04,1002,100000,32,4934433,3947546,VND
2020-11-25,1010,100000,46,7226287,5781029,VND
2020-02-09,1007,100000,33,5055377,4044301,VND
2020-08-07,1010,550000,35,5090703,4072562,VND
2020-08-25,1006,100000,28,4140838,3312670,VND
2020-11-24,1007,100000,34,5239260,4191408,VND
2020-05-20,1003,700000,39,5967333,4773866,VND
2020-05-20,1007,700000,40,5771393,4617114,VND
2020-09-13,1001,700000,40,5975911,4780728,VND
2020-11-24,1009,100000,39,5698129,4558503,VND
2020-10-10,1007,550000,34,5251565,4201252,VND
2020-10-09,1002,550000,33,4742863,3794290,VND
2020-02-27,1006,700000,30,4546864,3637491,VND
2020-10-04,1001,100000,41,6050751,4840600,VND
2020-07-06,1006,100000,38,5689963,4551970,VND
2020-01-10,1010,550000,38,5550697,4440557,VND
2020-03-21,1001,100000,49,7565442,6052353,VND
