Date,ProductID,Zip,Units,Revenue,Cost,Currency
2021-09-09,1004,100000,39,6229689,4983751,VND
2021-10-07,1005,100000,30,4467432,3573945,VND
2021-12-18,1008,550000,38,5697428,4557942,VND
2021-02-11,1006,550000,31,4988227,3990581,VND
2021-12-04,1007,100000,36,5636889,4509511,VND
2021-09-13,1003,100000,32,4701642,3761313,VND
2021-05-13,1008,700000,37,5855571,4684456,VND
2021-06-25,1001,700000,33,4908410,3926728,VND
2021-12-03,1005,550000,24,3559128,2847302,VND
2021-10-16,1006,700000,32,4891200,3912960,VND
2021-11-24,1010,100000,39,6192210,4953768,VND
2021-12-18,1003,550000,40,6041364,4833091,VND
2021-12-07,1006,550000,26,3968428,3174742,VND
2021-11-22,1003,700000,39,5873321,4698656,VND
2021-02-12,1003,550000,41,6312565,5050052,VND
2021-05-23,1010,700000,48,7421448,5937158,VND
2021-12-05,1002,550000,37,5445315,4356252,VND
2021-11-19,1001,100000,43,6406963,5125570,VND
2021-01-08,1003,100000,37,5749999,4599999,VND
2021-04-26,1010,550000,37,5761863,4609490,VND
2021-11-06,1001,100000,37,5879048,4703238,VND
2021-04-28,1010,550000,42,6679790,5343832,VND
2021-11-09,1008,700000,38,5730773,4584618,VND
2021-06-14,1005,700000,36,5396512,4317209,VND
2021-02-04,1003,700000,35,5281916,4225532,VND
2021-11-08,1006,700000,45,7053498,5642798,VND
2021-05-28,1003,100000,27,3985833,3188666,VND
2021-03-16,1003,550000,26,4135507,3308405,VND
2021-01-19,1001,700000,34,5451068,4360854,VND
2021-08-11,1007,550000,43,6656675,5325340,VND
2021-06-26,1003,700000,40,6124187,4899349,VND
2021-01-02,1001,700000,39,6149720,4919776,VND
2021-05-28,1001,100000,34,5301355,4241084,VND
2021-11-15,1003,550000,35,5453249,4362599,VND
2021-06-09,1002,100000,58,8480516,6784412,VND
2021-05-04,1010,100000,41,6266369,5013095,VND
2021-08-16,1008,100000,44,6697872,5358297,VND
2021-07-21,1003,550000,29,4398628,3518902,VND
2021-08-25,1002,100000,32,4696052,3756841,VND
2021-11-05,1005,100000,45,6928673,5542938,VND
2021-01-11,1010,100000,46,7308255,5846604,VND
2021-07-10,1001,550000,28,4494516,3595612,VND
2021-04-18,1003,700000,35,5396218,4316974,VND
2021-04-17,1001,700000,40,6145466,4916372,VND
2021-05-10,1005,700000,35,5196781,4157424,VND
2021-05-21,1010,100000,34,5227700,4182160,VND
2021-08-17,1002,100000,44,7065599,5652479,VND
2021-09-16,1009,100000,44,6702714,5362171,VND
2021-02-17,1008,100000,44,6642097,5313677,VND
2021-01-20,1010,100000,37,5510320,4408256,VND
2021-04-09,1004,700000,40,6320762,5056609,VND
2021-12-02,1006,550000,41,6198693,4958954,VND
2021-02-12,1003,700000,38,5630574,4504459,VND
2021-05-25,1005,550000,40,6159128,4927302,VND
2021-05-05,1005,550000,41,6541360,5233088,VND
2021-03-05,1009,700000,46,7421158,5936926,VND
2021-09-02,1001,550000,29,4674706,3739764,VND
2021-12-03,1001,100000,31,4599422,3679537,VND
2021-07-02,1002,550000,38,6009726,4807780,VND
2021-11-14,1010,100000,22,3393947,2715157,VND
2021-12-16,1001,700000,27,4156345,3325076,VND
2021-05-03,1001,700000,39,5763993,4611194,VND
2021-06-26,1008,700000,31,4986670,3989336,VND
2021-12-04,1009,550000,36,5691452,4553161,VND
2021-06-15,1010,550000,43,6749223,5399378,VND
2021-02-13,1007,550000,44,6844966,5475972,VND
2021-10-12,1007,550000,38,5677477,4541981,VND
2021-12-11,1006,700000,41,6573251,5258600,VND
2021-01-28,1006,550000,29,4623641,3698912,VND
2021-11-21,1008,700000,39,5849691,4679752,VND
2021-01-08,1008,100000,35,5347453,4277962,VND
2021-10-16,1003,700000,40,6431468,5145174,VND
2021-08-01,1008,100000,52,8139025,6511220,VND
2021-11-25,1009,700000,43,6911833,5529466,VND
2021-07-04,1007,700000,48,7509051,6007240,VND
2021-11-19,1008,700000,36,5391931,4313544,VND
2021-10-10,1008,550000,46,7173881,5739104,VND
2021-05-08,1001,550000,30,4735566,3788452,VND
2021-11-02,1004,100000,28,4432136,3545708,VND
2021-06-04,1007,550000,42,6631542,5305233,VND
2021-08-24,1009,550000,41,6531645,5225316,VND
2021-06-11,1010,700000,36,5634944,4507955,VND
2021-12-03,1005,100000,35,5627293,4501834,VND
2021-10-05,1005,100000,41,6099003,4879202,VND
2021-02-01,1004,100000,41,6379039,5103231,VND
2021-03-24,1005,100000,29,4443007,3554405,VND
2021-03-02,1004,100000,36,5628747,4502997,VND
2021-11-17,1001,100000,49,7383901,5907120,VND
2021-12-07,1007,100000,44,7019580,5615664,VND
2021-07-16,1006,100000,41,6179133,4943306,VND
2021-07-04,1007,700000,41,6611883,5289506,VND
2021-12-15,1003,100000,45,6600184,5280147,VND
2021-12-10,1003,550000,36,5684270,4547416,VND
2021-06-06,1003,700000,34,4980170,3984136,VND
2021-05-10,1007,700000,31,4869482,3895585,VND
2021-01-27,1010,700000,31,4557059,3645647,VND
2021-06-06,1006,700000,40,6291272,5033017,VND
2021-11-07,1004,700000,29,4653973,3723178,VND
2021-11-09,1002,550000,37,5814498,4651598,VND
2021-04-23,1006,100000,46,7133089,5706471,VND
2021-03-14,1008,550000,37,5522427,4417941,VND
2021-12-20,1005,550000,33,5211062,4168849,VND
2021-07-27,1001,700000,46,6985861,5588688,VND
2021-03-16,1009,100000,33,5272832,4218265,VND
2021-07-03,1007,700000,24,3803851,3043080,VND
2021-11-09,1001,700000,37,5652154,4521723,VND
2021-07-07,1002,100000,31,4642510,3714008,VND
2021-12-11,1001,100000,34,5395098,4316078,VND
2021-02-06,1005,100000,30,4414858,3531886,VND
2021-06-10,1004,100000,29,4521198,3616958,VND
2021-10-23,1005,700000,37,5877599,4702079,VND
2021-10-09,1009,550000,36,5632788,4506230,VND
2021-11-28,1007,550000,44,6633223,5306578,VND
2021-03-18,1006,550000,37,5458303,4366642,VND
2021-02-18,1003,700000,39,5977163,4781730,VND
2021-03-23,1008,100000,35,5408308,4326646,VND
2021-12-22,1009,100000,49,7508459,6006767,VND
2021-05-16,1005,550000,38,5884102,4707281,VND
2021-12-27,1003,100000,48,7195027,5756021,VND
2021-05-15,1010,100000,29,4669228,3735382,VND
2021-06-09,1007,550000,44,7075889,5660711,VND
2021-08-27,1002,550000,39,5863593,4690874,VND
2021-02-20,1006,100000,33,5289455,4231564,VND
2021-04-06,1003,700000,30,4597721,3678176,VND
2021-12-19,1010,550000,35,5630504,4504403,VND
2021-10-08,1009,100000,34,5462731,4370184,VND
2021-01-27,1007,550000,28,4118027,3294421,VND
2021-11-24,1009,550000,41,6070813,4856650,VND
2021-10-11,1005,700000,52,8212710,6570168,VND
2021-06-18,1004,100000,34,5167132,4133705,VND
2021-10-04,1002,550000,36,5413005,4330404,VND
2021-08-19,1007,550000,43,6917715,5534172,VND
2021-05-01,1008,550000,41,6231580,4985264,VND
2021-04-02,1009,700000,29,4434444,3547555,VND
2021-11-18,1005,550000,41,6353002,5082401,VND
2021-12-23,1005,700000,30,4638753,3711002,VND
2021-03-07,1006,700000,36,5802208,4641766,VND
2021-05-19,1009,550000,48,7132159,5705727,VND
2021-08-11,1010,550000,42,6184789,4947831,VND
2021-04-26,1007,100000,26,4156865,3325492,VND
2021-04-15,1010,700000,39,5917362,4733889,VND
2021-07-05,1006,550000,39,5829498,4663598,VND
2021-05-04,1005,100000,32,5062778,4050222,VND
2021-07-14,1009,550000,50,7564355,6051484,VND
2021-06-19,1003,700000,33,5027190,4021752,VND
2021-06-03,1003,550000,36,5293692,4234953,VND
2021-01-15,1005,100000,44,6605354,5284283,VND
2021-07-05,1009,700000,30,4825836,3860668,VND
2021-07-12,1010,550000,37,5595091,4476072,VND
2021-06-16,1003,100000,28,4377045,3501636,VND
2021-05-06,1008,100000,50,7714532,6171625,VND
2021-07-08,1001,100000,41,6527290,5221832,VND
2021-02-14,1007,100000,32,4821624,3857299,VND
2021-12-26,1006,550000,42,6775087,5420069,VND
2021-02-04,1001,700000,44,6512293,5209834,VND
2021-02-09,1003,700000,37,5785796,4628636,VND
2021-01-25,1006,700000,38,5648181,4518544,VND
2021-01-07,1004,100000,48,7185664,5748531,VND
2021-09-01,1007,700000,46,6835827,5468661,VND
2021-11-27,1001,550000,35,5586831,4469464,VND
2021-10-27,1009,700000,22,3293930,2635144,VND
2021-06-04,1008,100000,36,5480423,4384338,VND
2021-09-17,1007,550000,31,4961281,3969024,VND
2021-06-26,1005,550000,38,5567907,4454325,VND
2021-03-17,1004,550000,36,5634102,4507281,VND
2021-12-18,1001,100000,38,5776187,4620949,VND
2021-05-15,1008,550000,34,5024275,4019420,VND
2021-02-22,1004,700000,39,6224606,4979684,VND
2021-08-05,1003,550000,32,5006815,4005452,VND
2021-01-02,1004,550000,35,5620195,4496156,VND
2021-05-26,1006,100000,40,6387750,5110200,VND
2021-10-22,1002,550000,37,5424896,4339916,VND
2021-06-16,1001,700000,42,6184109,4947287,VND
2021-06-15,1005,100000,47,7398229,5918583,VND
2021-11-20,1006,550000,31,4601484,3681187,VND
2021-06-02,1001,100000,33,4919852,3935881,VND
2021-07-15,1008,700000,35,5285086,4228068,VND
2021-11-12,1003,550000,38,5596428,4477142,VND
2021-10-10,1004,100000,43,6297171,5037736,VND
2021-05-23,1002,700000,41,6345682,5076545,VND
2021-12-16,1009,100000,38,5960632,4768505,VND
2021-02-09,1010,550000,42,6655415,5324332,VND
2021-07-20,1005,550000,42,6334996,5067996,VND
2021-11-17,1003,550000,44,7034735,5627788,VND
2021-12-24,1009,550000,36,5477360,4381888,VND
2021-05-22,1009,550000,32,4847129,3877703,VND
2021-08-03,1008,100000,38,5570432,4456345,VND
2021-08-10,1004,550000,51,7625504,6100403,VND
2021-11-24,1010,550000,33,5201454,4161163,VND
2021-11-15,1002,550000,41,6419454,5135563,VND
2021-05-23,1003,100000,37,5579873,4463898,VND
2021-01-24,1009,700000,37,5640779,4512623,VND
2021-02-14,1004,100000,34,5236738,4189390,VND
2021-10-08,1001,700000,33,4998499,3998799,VND
2021-12-04,1008,700000,35,5628157,4502525,VND
2021-03-24,1007,100000,37,5434771,4347816,VND
2021-01-25,1004,700000,35,5124169,4099335,VND
2021-08-12,1003,100000,38,5759864,4607891,VND
2021-12-28,1003,100000,37,5528020,4422416,VND
2021-07-11,1010,700000,34,5406718,4325374,VND
2021-07-24,1003,100000,44,6940744,5552595,VND
2021-03-06,1009,100000,32,4850936,3880748,VND
2021-03-28,1001,550000,36,5394785,4315828,VND
2021-06-28,1009,100000,31,4730819,3784655,VND
2021-09-17,1009,100000,31,4828090,3862472,VND
2021-12-20,1008,100000,54,8663274,6930619,VND
2021-07-25,1004,700000,48,7567914,6054331,VND
2021-07-08,1006,550000,33,5068235,4054588,VND
2021-02-06,1007,550000,38,5684003,4547202,VND
2021-06-24,1007,550000,45,6694341,5355472,VND
2021-11-08,1001,100000,37,5600682,4480545,VND
2021-12-08,1001,100000,28,4290859,3432687,VND
2021-09-25,1004,100000,33,5235483,4188386,VND
2021-09-05,1003,100000,38,6072979,4858383,VND
2021-05-28,1002,100000,40,6196150,4956920,VND
2021-03-03,1010,100000,38,5817222,4653777,VND
2021-04-05,1003,700000,37,5581672,4465337,VND
2021-09-04,1003,100000,43,6609861,5287888,VND
2021-07-25,1002,100000,46,7408914,5927131,VND
2021-10-28,1007,100000,32,5005035,4004028,VND
2021-11-23,1007,100000,37,5834931,4667944,VND
2021-05-19,1003,550000,26,4136579,3309263,VND
2021-11-12,1006,550000,38,5978953,4783162,VND
2021-08-27,1008,700000,28,4255048,3404038,VND
2021-07-05,1006,100000,30,4466068,3572854,VND
2021-10-28,1008,550000,29,4497566,3598052,VND
2021-11-28,1001,100000,29,4551843,3641474,VND
2021-12-02,1001,550000,44,6930273,5544218,VND
2021-07-22,1008,100000,55,8492835,6794268,VND
2021-07-26,1009,550000,37,5614165,4491332,VND
2021-07-23,1002,700000,31,4983801,3987040,VND
2021-10-26,1008,100000,35,5275115,4220092,VND
2021-01-02,1003,100000,39,6286386,5029108,VND
2021-07-25,1002,550000,36,5473249,4378599,VND
2021-08-01,1006,550000,30,4478881,3583104,VND
2021-05-04,1004,550000,46,7120093,5696074,VND
2021-06-12,1008,550000,20,2965640,2372512,VND
2021-08-05,1005,100000,31,5004494,4003595,VND
2021-05-10,1004,550000,38,6015568,4812454,VND
2021-10-01,1009,550000,43,6844263,5475410,VND
2021-10-12,1004,550000,28,4142506,3314004,VND
2021-05-17,1005,550000,42,6363703,5090962,VND
2021-07-21,1008,700000,28,4264394,3411515,VND
2021-11-23,1001,700000,43,6588074,5270459,VND
2021-11-13,1009,100000,38,5947740,4758192,VND
2021-12-21,1008,700000,44,6597268,5277814,VND
2021-07-16,1002,550000,41,6060850,4848680,VND
2021-06-07,1006,700000,42,6557377,5245901,VND
2021-10-10,1006,700000,50,7522780,6018224,VND
2021-11-13,1001,700000,38,5587048,4469638,VND
2021-01-16,1002,100000,47,7311016,5848812,VND
2021-11-01,1008,550000,42,6664408,5331526,VND
2021-07-14,1010,700000,41,6053738,4842990,VND
2021-12-05,1001,100000,32,4853812,3883049,VND
2021-07-18,1003,700000,45,6676744,5341395,VND
2021-08-27,1009,100000,38,5613787,4491029,VND
2021-12-07,1006,100000,42,6446848,5157478,VND
2021-12-11,1002,100000,37,5686454,4549163,VND
2021-09-23,1003,700000,35,5500624,4400499,VND
2021-09-26,1001,550000,37,5710275,4568220,VND
2021-01-22,1002,550000,39,5833692,4666953,VND
2021-04-01,1002,100000,38,5986757,4789405,VND
2021-03-02,1002,700000,29,4428169,3542535,VND
2021-06-16,1008,550000,39,6269375,5015500,VND
2021-09-07,1007,550000,44,6664420,5331536,VND
2021-10-18,1008,550000,36,5650589,4520471,VND
2021-04-22,1007,100000,42,6727724,5382179,VND
2021-12-08,1008,100000,40,6051095,4840876,VND
2021-10-21,1008,100000,23,3706366,2965092,VND
2021-06-16,1009,550000,29,4390369,3512295,VND
2021-12-15,1006,550000,34,5143120,4114496,VND
2021-11-09,1006,100000,29,4467680,3574144,VND
2021-12-24,1004,700000,37,5736841,4589472,VND
2021-09-21,1005,100000,37,5628902,4503121,VND
2021-12-16,1004,700000,34,5335844,4268675,VND
2021-05-26,1006,100000,36,5538450,4430760,VND
2021-05-16,1006,550000,61,9063207,7250565,VND
2021-04-28,1006,100000,35,5133123,4106498,VND
2021-09-14,1008,550000,17,2554238,2043390,VND
2021-10-02,1008,700000,34,5227601,4182080,VND
2021-04-03,1004,550000,49,7319232,5855385,VND
2021-04-18,1007,550000,38,5730300,4584240,VND
2021-08-05,1010,100000,27,4202047,3361637,VND
2021-12-28,1008,550000,39,5722864,4578291,VND
2021-12-17,1004,100000,44,6507931,5206344,VND
2021-01-14,1005,550000,34,5244035,4195228,VND
2021-10-21,1004,700000,36,5501761,4401408,VND
2021-02-19,1009,700000,37,5665560,4532448,VND
2021-11-24,1008,550000,45,6690686,5352548,VND
2021-11-15,1008,550000,45,6969646,5575716,VND
2021-11-12,1005,700000,48,7551581,6041264,VND
2021-09-24,1005,550000,41,6530895,5224716,VND
2021-12-14,1006,700000,33,5314398,4251518,VND
2021-02-09,1005,100000,46,7289066,5831252,VND
2021-06-11,1009,100000,45,7071391,5657112,VND
2021-08-25,1010,700000,43,6932294,5545835,VND
2021-12-09,1004,700000,40,6149004,4919203,VND
2021-10-18,1009,100000,44,6595193,5276154,VND
2021-12-03,1003,700000,46,7148827,5719061,VND
2021-06-21,1006,100000,43,6477906,5182324,VND
2021-12-18,1004,100000,33,5191864,4153491,VND
2021-12-02,1006,700000,45,7175887,5740709,VND
2021-12-21,1002,100000,49,7255172,5804137,VND
2021-09-06,1001,550000,39,5797630,4638104,VND
2021-04-21,1010,100000,40,6273103,5018482,VND
2021-10-26,1005,700000,37,5608060,4486448,VND
2021-02-27,1002,550000,44,6732204,5385763,VND
2021-12-15,1008,700000,38,5809057,4647245,VND
2021-05-20,1006,100000,32,4791492,3833193,VND
2021-12-24,1003,550000,47,7181567,5745253,VND
2021-07-23,1009,700000,35,5596180,4476944,VND
2021-08-04,1010,100000,45,7009060,5607248,VND
2021-11-04,1006,100000,35,5254792,4203833,VND
2021-10-15,1001,100000,38,5878383,4702706,VND
2021-08-14,1006,100000,30,4392466,3513972,VND
2021-11-11,1008,100000,30,4609680,3687744,VND
2021-08-24,1006,550000,40,6037732,4830185,VND
2021-09-08,1006,550000,38,6040173,4832138,VND
2021-11-06,1002,100000,38,5968638,4774910,VND
2021-10-03,1003,700000,37,5602615,4482092,VND
2021-08-21,1007,100000,31,4971245,3976996,VND
2021-03-16,1006,550000,41,6462656,5170124,VND
2021-07-12,1004,100000,44,6471697,5177357,VND
2021-11-07,1003,700000,35,5512484,4409987,VND
2021-04-27,1009,550000,28,4506416,3605132,VND
2021-06-24,1007,550000,36,5406161,4324928,VND
2021-03-03,1005,550000,30,4750201,3800160,VND
2021-11-06,1007,700000,40,6000482,4800385,VND
2021-02-12,1008,100000,30,4527645,3622116,VND
2021-09-08,1008,700000,37,5407422,4325937,VND
2021-09-06,1007,550000,51,7873687,6298949,VND
2021-05-22,1005,550000,36,5547170,4437736,VND
2021-01-25,1009,100000,32,4710910,3768728,VND
2021-06-15,1002,700000,38,6119766,4895812,VND
2021-09-21,1010,100000,40,6174855,4939884,VND
2021-06-14,1001,100000,38,6054748,4843798,VND
2021-06-18,1005,700000,32,5069368,4055494,VND
2021-11-13,1004,100000,40,6229312,4983449,VND
2021-12-16,1001,100000,38,6069897,4855917,VND
2021-01-06,1006,700000,37,5822832,4658265,VND
2021-12-18,1010,700000,33,5274103,4219282,VND
2021-12-28,1006,700000,35,5416987,4333589,VND
2021-12-16,1006,550000,32,4744541,3795632,VND
2021-12-14,1009,700000,32,4973701,3978960,VND
2021-05-22,1009,100000,30,4396037,3516829,VND
2021-12-05,1008,550000,41,6123991,4899192,VND
2021-09-08,1007,100000,31,4568898,3655118,VND
2021-10-23,1006,100000,22,3363704,2690963,VND
2021-09-13,1001,700000,35,5519867,4415893,VND
2021-03-06,1002,100000,42,6727328,5381862,VND
2021-09-05,1004,700000,46,7048689,5638951,VND
2021-12-09,1003,100000,28,4422951,3538360,VND
2021-03-28,1010,700000,37,5538733,4430986,VND
2021-10-28,1009,100000,45,6814816,5451852,VND
2021-08-10,1010,550000,33,5046706,4037364,VND
2021-04-25,1008,100000,29,4304138,3443310,VND
2021-01-10,1003,700000,36,5563355,4450684,VND
2021-08-03,1002,100000,33,5204850,4163880,VND
2021-05-16,1001,700000,37,5695988,4556790,VND
2021-05-11,1009,100000,47,6970097,5576077,VND
2021-09-27,1003,100000,45,7145491,5716392,VND
2021-11-08,1009,100000,33,4930893,3944714,VND
2021-04-02,1003,700000,38,5651099,4520879,VND
2021-12-20,1010,700000,38,5769597,4615677,VND
2021-12-13,1002,100000,34,5474111,4379288,VND
2021-12-01,1005,100000,32,4728209,3782567,VND
2021-09-17,1007,100000,43,6334963,5067970,VND
2021-01-27,1009,550000,41,6359494,5087595,VND
2021-01-26,1003,550000,46,7136075,5708860,VND
2021-11-12,1001,100000,35,5515043,4412034,VND
2021-12-20,1009,700000,53,8067346,6453876,VND
2021-01-05,1009,550000,37,5541798,4433438,VND
2021-06-18,1005,100000,40,6018793,4815034,VND
2021-04-19,1010,550000,38,5695301,4556240,VND
2021-05-01,1008,100000,42,6430581,5144464,VND
2021-04-01,1004,550000,26,3949990,3159992,VND
2021-01-21,1005,100000,31,4887470,3909976,VND
2021-11-23,1005,100000,41,6518439,5214751,VND
2021-04-08,1009,550000,34,5427532,4342025,VND
2021-03-16,1009,100000,23,3649076,2919260,VND
2021-11-14,1010,550000,37,5793053,4634442,VND
2021-08-05,1002,700000,32,4900546,3920436,VND
2021-03-03,1001,100000,39,6102371,4881896,VND
2021-11-15,1006,700000,37,5906401,4725120,VND
2021-08-22,1006,100000,40,6394565,5115652,VND
2021-10-25,1002,550000,29,4316571,3453256,VND
2021-12-09,1007,100000,31,4696755,3757404,VND
2021-06-03,1005,550000,48,7385596,5908476,VND
2021-12-15,1003,550000,28,4302696,3442156,VND
2021-11-09,1002,700000,27,4250715,3400572,VND
2021-08-23,1008,550000,38,5983939,4787151,VND
2021-07-08,1010,100000,34,5328331,4262664,VND
2021-08-23,1004,550000,26,4172294,3337835,VND
2021-11-09,1009,100000,33,5215879,4172703,VND
2021-12-18,1004,700000,37,5638565,4510852,VND
2021-02-12,1006,100000,50,7843200,6274560,VND
2021-07-18,1002,700000,31,4756237,3804989,VND
2021-07-28,1004,100000,34,5479486,4383588,VND
2021-12-24,1005,100000,36,5681923,4545538,VND
2021-10-20,1005,700000,28,4118060,3294448,VND
2021-10-01,1004,100000,46,6828837,5463069,VND
2021-07-22,1007,550000,41,6079332,4863465,VND
2021-03-13,1007,100000,41,6421020,5136816,VND
2021-04-09,1007,550000,35,5523824,4419059,VND
2021-11-14,1007,550000,44,7033855,5627084,VND
2021-09-18,1008,700000,41,6146619,4917295,VND
2021-06-22,1007,550000,46,7014711,5611768,VND
2021-12-01,1003,700000,41,6450623,5160498,VND
2021-04-11,1005,550000,32,5146866,4117492,VND
2021-02-26,1009,100000,43,6533634,5226907,VND
2021-07-15,1010,550000,38,5802842,4642273,VND
2021-04-27,1010,100000,17,2621699,2097359,VND
2021-06-17,1003,700000,36,5671047,4536837,VND
2021-05-13,1005,100000,29,4460489,3568391,VND
2021-06-15,1009,100000,36,5269553,4215642,VND
2021-10-02,1002,100000,43,6726246,5380996,VND
2021-06-18,1001,100000,31,4959406,3967524,VND
2021-05-16,1004,100000,30,4487180,3589744,VND
2021-06-08,1002,550000,37,5748497,4598797,VND
2021-12-11,1002,100000,34,5384664,4307731,VND
2021-06-04,1010,100000,50,7686315,6149052,VND
2021-06-23,1007,100000,28,4439615,3551692,VND
2021-12-07,1006,100000,39,6194077,4955261,VND
2021-12-18,1006,100000,42,6259180,5007344,VND
2021-04-12,1006,700000,34,5268135,4214508,VND
2021-10-13,1009,550000,39,5907978,4726382,VND
2021-11-16,1002,100000,31,4856404,3885123,VND
2021-07-27,1009,700000,32,4925180,3940144,VND
2021-12-22,1005,550000,39,6179104,4943283,VND
2021-10-25,1003,550000,42,6386716,5109372,VND
2021-08-07,1006,700000,41,6320793,5056634,VND
2021-09-03,1007,550000,34,5463403,4370722,VND
2021-10-21,1006,100000,40,5919235,4735388,VND
2021-12-26,1007,100000,52,8078552,6462841,VND
2021-05-13,1007,550000,31,4720524,3776419,VND
2021-01-15,1009,700000,39,5741637,4593309,VND
2021-11-09,1006,550000,29,4442022,3553617,VND
2021-06-07,1005,550000,39,5997282,4797825,VND
2021-01-11,1008,700000,34,5369739,4295791,VND
2021-11-06,1009,550000,28,4140195,3312156,VND
2021-11-06,1004,100000,41,6357009,5085607,VND
2021-08-25,1006,550000,38,5567582,4454065,VND
2021-09-23,1008,100000,46,7270554,5816443,VND
2021-03-28,1002,100000,35,5238397,4190717,VND
2021-11-04,1001,100000,36,5753804,4603043,VND
2021-11-08,1007,100000,43,6836485,5469188,VND
2021-08-09,1003,100000,41,6201293,4961034,VND
2021-07-25,1001,700000,36,5389580,4311664,VND
2021-10-13,1003,100000,31,4952534,3962027,VND
2021-02-13,1007,700000,38,5596751,4477400,VND
2021-07-19,1009,100000,45,6898353,5518682,VND
2021-12-18,1007,700000,47,7271688,5817350,VND
2021-01-09,1005,100000,38,5989741,4791792,VND
2021-05-05,1004,100000,31,4992566,3994052,VND
2021-05-24,1006,100000,29,4344538,3475630,VND
2021-07-25,1005,100000,41,6031718,4825374,VND
2021-04-25,1006,100000,43,6360097,5088077,VND
2021-07-25,1006,700000,32,4820747,3856597,VND
2021-08-24,1002,700000,30,4386938,3509550,VND
2021-01-16,1008,550000,49,7743632,6194905,VND
2021-10-23,1008,550000,32,5043545,4034836,VND
2021-10-24,1003,700000,37,5726066,4580852,VND
2021-04-13,1010,100000,33,4860114,3888091,VND
2021-10-10,1001,700000,42,6341192,5072953,VND
2021-12-05,1005,550000,39,5774544,4619635,VND
2021-05-17,1004,550000,40,6082150,4865720,VND
2021-12-09,1009,700000,41,6135831,4908664,VND
2021-12-02,1002,550000,31,4766237,3812989,VND
2021-03-18,1009,100000,35,5594580,4475664,VND
2021-11-09,1009,100000,36,5355798,4284638,VND
2021-08-03,1001,100000,33,5233798,4187038,VND
2021-06-25,1006,700000,43,6304530,5043624,VND
2021-12-13,1006,100000,32,4939912,3951929,VND
2021-04-07,1007,100000,34,5372533,4298026,VND
2021-04-06,1004,550000,37,5721215,4576972,VND
2021-10-24,1003,100000,48,7024946,5619956,VND
2021-12-02,1004,100000,42,6626000,5300800,VND
2021-09-24,1010,700000,50,7394195,5915356,VND
2021-05-08,1003,700000,40,6139131,4911304,VND
2021-02-26,1003,550000,37,5605028,4484022,VND
2021-04-02,1005,550000,39,5833186,4666548,VND
2021-01-23,1005,100000,53,8437863,6750290,VND
2021-03-02,1003,550000,30,4566219,3652975,VND
2021-12-04,1004,700000,40,6271706,5017364,VND
2021-08-04,1004,700000,37,5732200,4585760,VND
2021-05-20,1002,100000,39,6081894,4865515,VND
2021-11-26,1008,550000,49,7457489,5965991,VND
2021-08-17,1005,100000,52,8125277,6500221,VND
2021-05-28,1010,100000,38,5560937,4448749,VND
2021-09-25,1001,100000,47,7342155,5873724,VND
2021-11-25,1010,700000,33,4908068,3926454,VND
2021-08-01,1007,100000,37,5731273,4585018,VND
2021-05-24,1004,700000,33,4915329,3932263,VND
2021-06-21,1009,700000,45,7236039,5788831,VND
2021-04-14,1007,550000,40,6277295,5021836,VND
2021-04-19,1008,100000,38,5815559,4652447,VND
2021-06-01,1010,100000,32,4811673,3849338,VND
2021-05-18,1001,550000,36,5768174,4614539,VND
2021-06-11,1004,100000,36,5341703,4273362,VND
2021-09-11,1009,700000,28,4459715,3567772,VND
2021-08-05,1006,700000,43,6758982,5407185,VND
2021-05-16,1008,100000,41,6452219,5161775,VND
2021-11-09,1004,550000,35,5122614,4098091,VND
2021-10-03,1006,700000,38,5749947,4599957,VND
2021-10-23,1003,550000,39,6218992,4975193,VND
2021-03-18,1010,700000,38,5587220,4469776,VND
2021-07-24,1010,700000,47,7504694,6003755,VND
2021-09-19,1007,100000,41,6225089,4980071,VND
2021-04-06,1008,100000,40,5978264,4782611,VND
2021-08-26,1004,700000,35,5308492,4246793,VND
2021-02-09,1009,100000,50,7719637,6175709,VND
2021-09-20,1003,550000,44,6668883,5335106,VND
2021-10-22,1008,700000,32,4896681,3917344,VND
2021-12-09,1009,700000,37,5474438,4379550,VND
2021-03-28,1005,100000,38,5907136,4725708,VND
2021-03-03,1007,100000,36,5664184,4531347,VND
2021-10-16,1006,550000,33,4823708,3858966,VND
2021-08-07,1010,100000,41,6510605,5208484,VND
2021-12-16,1009,700000,48,7343914,5875131,VND
2021-07-13,1004,550000,37,5873635,4698908,VND
2021-08-01,1005,550000,29,4445891,3556712,VND
2021-01-07,1003,100000,43,6318154,5054523,VND
2021-08-24,1008,700000,39,6241429,4993143,VND
2021-02-21,1010,550000,36,5296725,4237380,VND
2021-07-27,1007,550000,36,5272099,4217679,VND
2021-07-16,1001,700000,28,4496527,3597221,VND
2021-10-04,1010,100000,41,6118067,4894453,VND
2021-07-25,1010,100000,31,4734782,3787825,VND
2021-12-21,1003,100000,35,5164992,4131993,VND
2021-09-09,1008,550000,55,8210558,6568446,VND
2021-03-22,1006,100000,34,5274147,4219317,VND
2021-11-09,1008,100000,36,5716150,4572920,VND
2021-01-20,1002,550000,28,4463425,3570740,VND
2021-09-13,1006,550000,40,6102411,4881928,VND
2021-07-23,1010,700000,42,6357363,5085890,VND
2021-07-04,1001,550000,51,8093017,6474413,VND
2021-08-25,1008,100000,31,4939006,3951204,VND
